index,ISBN,제목,상품명,저자,출판사,설명,국가,장르
4414,9791189982034,불과 피 1,불과 피 1,조지 R. R. 마틴 김영하,은행나무,드라마 왕좌 게임 시리즈 원작 얼음 불의 노래 시리즈 프리퀄 얼음 불의 노래 늘다 가상 대륙 웨스 테 로스 무대 왕가 타르 가르다 옌 가문 내쫓다 왕좌 앉다 바라다 온 가문 시작 서사시 그간 편 타르 가르다 옌 가문 소설 크다 축 차지 동시 많다 궁금증 자아내다 웨스 테 로스 대륙 오다 걸다 어떻다 개 나라 왕국 만들다 몰락하다 불과 피 늘다 편 흩다 뿌리다 여러 가지 단서 맞추다 어림 짐작 역사 나볼 기회 최고 학사 기다 인물 쓰다 조지 R R 마틴 옮기다 식 가상 역사 형식 취하 면서 편 방식 진행 화판 스타워즈 아바타 시리즈 실감 넘치다 그림 그리다 더그 휘틀리 삽화가 80 장 포함 되어다,영미,판타지
4415,9788937461224,나사의 회전,나사 회전,헨리 제임스 최경도,민음사,영국 저택 가정교사 젊다 여성 유령 목격 걷다 산책길 오래되다 탑 위 세차 펄럭 촛불 꺼지다 어둠 속 계단 꼭대기 주방 창밖 한적하다 오후 호수 건너편 나타나다 가정교사 집 유령 나오다 확신 돌보다 순진무구 아름답다 데 유령 보호 곱다 분투 나사 회전 은 미국 문학사 결실 풍부하다 영향력 작가 평가 받다 온 헨리 제임스 작품 대표,영미,
4416,9788983926876,피버 코드,피버 코드,제임스 대시너 공보경,문학수첩,전 세계 휩쓸다 메이즈 러너 MAZE RUNNER 시리즈 마지막 수수께끼 풀리다 뉴욕타임스 아마존 USA 투데이 북 센스 베스트셀러 반스앤노블 선정 최고 신인 작가 켄터키 블루그래스 어워드 수상 커커스 리뷰 선정 최고 YA 소설 미도 서관 연합 선정 최고 YA 소설 YA 독자 추천 작 제임스 메 히트 베스트셀러 시리즈 메이즈 러너 MAZE RUNNER 프리퀄 두 이자 모든 수수께끼 풀리다 마지막 퍼즐 격인 작품 피버 코드 Fever Code 가다 문학 수첩 추다 간 돼다 메이즈 러너 시리즈 작품 이자 메이즈 러너 스코치 트 이얼 데스 큐어 이어지다 편 3 부작 이전 프리퀄 두 작품 피버 코드 늘다 첫 프리퀄 킬 오다 연결 시리즈 마지막 남다 최후 수수께끼 밝히다,영미,
4417,9788982735622,빼앗긴 자들,빼앗기다 자,어슐러 K. 르 귄 이수현,황금가지,마니아 사이 노벨문학상 탈 유일하다 SF 작가 평가 받다 어슐러 K 르귄 헤 시리즈 4 편 헤 Hain 시리즈 행성 퍼지다 여러 행성 살 인류 종족 세계 다루다 작가 시리즈 SF 문학 상인 네뷸러상 1969 휴고상 1970 동시 휩쓸다 전혀 체제 유지 쌍둥이 행성 라스 아나레스 소통 단절 관,영미,SF 판타지
4418,9791191071238,니클의 소년들,니 크다 소년,콜슨 화이트헤드 김승욱,은행나무,퓰리처상 100년 역사상 이례 두 번의 수상 2017 수상작 언더그라운드 레일로드 미국 고전 기록 아름답다 소설 불의 사건 감 화원 보내다 주인공 엘 우드 통해 짐 크다 법 시대 차별 폭력 조명하 인간 존엄성 용기 현실 상상 융합 탁월하다 리얼리즘 유려 힘 피다 문학 주다 감동 새삼 환기 흠잡다 데 언어 놀랍다 통찰 지니다 아름답다 소설 극찬 받다 커커스상 오웰 수상한 니 크다 소년 은 미도 상 LA 타임스 도서 최종 후보 타임 2010년 최고 소설 Top 10 퍼블리셔 스 위 클리 올해 최고 책 Top 10 선정 되어다 미국 사회 자리 차별 경종 울리다 니 크다 소년 은 독자 마음 깊다 울림 남다 21 세기 고전 자리다 김,영미,
4419,9791158792022,굿 걸 배드 걸,굿 걸 배드 걸,마이클 로보텀 최필원,북로드,영미 범죄 문학 최고 영예 골드 대거 상 수상작 대거 상 은 미국 에드 거 상과 영미권 미스터리 스릴러 소설 분야 최고 권위 상 영국 추리 작가 협회 CWA 가다 매년 뛰어나다 범죄 문학 작품 선정 수여 마이클 로보텀 신작 굿 걸 배드 걸 은 중 제일 골드 대거 상 2020년 수상한 작품 영화감독 박찬욱 차기작 제작 중이 밝히다 현재 뜨겁다 관심 받다 소설 라이프 오어 데스 2015년 상 받다 데 은 로보텀 무려 두 차례 골드 대거 수상한 거장 되어다 참혹하다 범죄 벌어지다 현장 밀실 어리다 소녀 발견 굶주리다 이름 나이 밝히다 6년 이비 코맥 이름 소년원 지내다 소녀 법적 성인 임 인정받다 소년원 벗어나다,영미,추리 미스터리
4420,9791198966407,폴란드인,폴란드인,J. M. 쿳시 왕은철,말하는나무,쇼팽 음악처럼 마음 사로자다 흔들다 놓다 소설 노벨문학상 세계 최초 부커상 2회 수상 작가 쿳시 압도 예술 세계 세련되다 애수 어리다 러브 스토리 정밀 선명하다 아름답다 산문 추락 묵직하다 감동 잇다 사랑 이별 삶 죽음 쇼팽 음악 관 잊다 이름 입술 머 금고 죽 음악 더 좋다 만들다 바르셀로나 음악 서클 여인 베 트리스 눈 반한 쇼팽 전문 폴란드 피아니스트 두 사이 벌어지다 은밀 사랑 간결하다 팽팽하 감다 스프링 산문 그려지다 마음 깊다 곳 에너지 폭발 놀랍다 반전 기다리다,영미,
4421,9791193790847,하울의 움직이는 성 1,하울 움직이다 성 1,다이애나 윈 존스 김진준,문학수첩,새롭다 표지 돌아오다 판타지 고전 예측 사건 기발하다 반전 짜릿하다 마법 세계 판타지 문학 거장 다이애나 윈 존스 대표 작 하울 움직이다 성 3 부작 새롭다 표지 추다 간 3 부작 소설 분위기 감성 세련되다 깔끔하다 기법 담다 내다 표지 다이애나 윈 존스 하울 움직이다 성 좋아하다 팬 들이다 소장 싶다 욕구 불러일으키다 하울 움직이다 성 1 은 마녀 저주 90 세 할머니 18 세 아름답다 소녀 피 왕실 마법사 하울 사랑 담다 은퇴 선언 세계 애니메이션 감독 미야자키 하얗다 컴백 만들다 정도 작가 천재 성과 감수성 뛰어나다 작품 황야 마녀 저주 맞다 노파 피 마법사 하울 살 성 찾아가다 마법사 하울 이름 들다 벌벌 떨다 정도 피 게으름 요령 피우다 철 청년 불과하다,영미,판타지
4422,9791156758815,어둠 속에서 헤엄치기,어둠 속 헤엄 치기,토마시 예드로프스키 백지민,푸른숲,갈망 자유 읽다 중 놀랍다 동시 대의 퀴어 소설 Attitude 퀴어 문학 계보 주요 데뷔 작 1980년 사회주의 체제 하의 폴란드 배경 콜 밉다 바이 유 임 떠올리다 청년 루드 비크 대학교 마지막 학기 농촌활동 참가 눈 떼다 청년 누 시르다 만나다 갈망 해보다 라면 익숙하다 감정 휩싸이다 강가 만나다 친해지다 루드 비크 누시 농촌활동 끝나다 여행 떠나다 꽉 막히다 사회 옭아매다 굴레 벗어나다 주 아름답다 자연 속 자유 여유 즐기다 두 돌아오다 바르샤바 떠나다 전과 루드 비크 누시 억압 속 서로 방향 향 마음 눈치 채다 루드 비크 박사 과정 진학 좌절 위기 놓이다 꿈 꾸다 시작,영미,
4423,9788932912219,위대한 유산 (상),위대하다 유산 상,찰스 디킨스 류경희,열린책들,찰스 디킨스 선사 해학 유머 가득하다 세상 속 소년 좌충우돌 성장기 19 세기 영국 사랑받다 작가 찰스 디킨스 대표 작 위대하다 유산 은 1861년 추다 간 오늘날 전 세계 독자 꾸준하다 읽히다 디킨스 편집장 맡다 주간 잡지 연중 일지 All the Year Round 위대하다 유산 약 1년 걸치다 연재 당시 잡지 판매 율 치솟다 정도 독자 크다 호응 얻다 러시아 문호 도스또예프스끼 흠모 정도 위대하다 유산 은 당대 걸작 평가 받다 대중성 작품 동시 인정받다 제목 위대하다 유산 은 어리다 소년 피다 이름 모르다 막대 유산 물리다 받다 벌어지다 담다 소설 성인 주인공 피다 1 인칭 시점 과거 회상 서술 형태 소년 성장기 담다 점 성장 소설 성격 띠,영미,
4424,9788998045401,니체가 눈물을 흘릴 때,니체 눈물 흘리다 때,어빈 D. 얄롬 임옥희,필로소픽,철학자 니체 심리치료 받다 정신분석 탄생 과정 추리소설 기법 그리다 내다 숨 막히다 걸작 니체 루 살로메 브로이어 프로이트 걸 추다 실존 인물 허구 세계 펼치다 세기말 빈 사랑 운명 지성 의지 드라마 심리치료 세계 권위자 이자 베스트셀러 작가 어빈 얄롬 광기 천재 철학자 니체 정신분석 창시자 브로이어 서로 절망 고통 치료 기발하다 상상 심리 추리소설 기법 풀다 내다 프로이트 꿈 무의식 니체 권력 의지 영원회귀 사상 속 자연 녹다 정신분석학 태동 풍경 니체 철학 정수 맛보다 지적 재미 느끼다 얄롬 재다 성하다 정신분석학 탄생 설화 고도 소설 1992년 미국 추다 간 되어다 이듬해 커먼웰스 클럽 소설 부분 금메달 수상하다 베스트셀러 자리 지키다,영미,추리 미스터리
4425,9791141607128,울프홀 2,울프 홀 2,힐러리 맨틀 강아름,문학동네,맨부커상 2회 수상 빛나다 영국문학 대가 힐러리 맨틀 대표 이자 역사소설 새롭다 기준 맨부커상 미도 비평가 협회 수상 가디언 선정 21 세기 최고 책 1 위 뉴욕 타임스 선정 21 세기 최고 책 3 위 맨부커상 두 번 수상한 문학 여왕 이자 인간 본성 어둡다 날카롭다 구석 이해 작가 힐러리 맨틀 울프 홀 문학동네 세계문학 전집 추다 간 되어다 힐러리 맨틀 대표 이자 시체 끌다 세계문학 전집 253 거울 빛 이어지다 삼부작 장대 시작 알리다 작품 대장장이 아들 태어나다 헨리 8 세 팔이 인물 토머스 크롬웰 현대 관점 재 해석 소설,영미,
4426,9791164797707,사라진 여자들,사라지다 여자,메리 쿠비카 신솔잎,해피북스투유,추다 간 전 드라마 시리즈 제작 확정 2022년 오디오 어워즈 미스터리 스릴러 부문 수상 뉴욕 타임스 아마존 오디오북 오디오 CD 베스트셀러 새롭다 소설 추다 간 전 세계 영화 제작자 관심 몸 받다 스릴러 여왕 메리 쿠비카 신작 미스터리 스릴러 사라지다 여자 전 세계 30 개국 독자 공개 돼다 사라지다 여자 은 추다 간 전 드라마 시리즈 제작 확정 추다 간 뉴욕 타임스 베스트셀러 아마존 오디오북 오디오 CD 부문 동시 베스트셀러 전작 디 아더 미세 스 뛰어넘다 광폭 행보 2022년 하반기 최대 대작 엄청나다 폭우 쏟아지다 밤 세 명의 여자 차례 사라지다 마을 전체 용의자 지목 돼다 서로 사정 자다 살 뜨다 챙기다 이웃 간 관심 서로 범인 지목 집요하다 의심 폭력 변질,영미,공포 스릴러 추리 미스터리
4427,9788934998952,우먼 인 윈도,우먼 인 윈도,A. J. 핀 부선희,비채,뉴욕타임스 1 위 40 주 베스트셀러 전세계 홀린 초대형 스릴러 한국 상륙 그날 내 살인 사건 광장공포증 집 밖 발짝 나오다 애나 다양하다 향 정신 약물 술 이웃 훔치다 떳떳하다 못 취미 이루어지다 일상 건너편 집 러셀 가족 면서 엉망 진창 집 애나 지켜보다 가운데 살인 사건 일어나다 애나 사건 유일하다 목격자 말 믿다 경찰 집 죽지 말 애나 기억 진실 말 약물 만들다 내다 환각 2018년 추다 간과 동시 뉴욕타임스 1 위로 뛰어오르다 40 주 베스트셀러 목록 굳다 지키다 소설 우먼 윈도 가다 추다 간 되어다,영미,추리 미스터리
4428,9788982182655,진주 귀고리 소녀,진주 귀고리 소녀,트레이시 슈발리에 양선아,강,양장본 새롭다 돌아오다 진주 귀고리 소녀 신비 매력 초상 수많다 독자 상상력 세계 이끌다 트 레이 시 슈발리 진주 귀고리 소녀 가다 옷 입다 개정판 돌아오다 피터 웨버 영화 진주 귀걸이 소녀 원작 책 2003년 처음 발간 이렇다 많다 꾸준하다 사랑 받다 온 베스트셀러 진주 귀고리 소녀 원서 23 점 원색 도 판이 실리다 35 점 알려지다 베르메르 그림 중 소설 내용 직 간접 관계 작품 22 점 가다 실었다 작품 이해 돕기 소설 중요하다 장소 언급 곳 표시 지도 첨가 되어다 살의 소녀 리트 화가 베르메르 빚 내다 내미다 진주 귀고리 소녀 가다 네덜란드 델프트 생생하다 거리 독자 번 불다 내다,영미,
4429,9791185851297,리마인더스 오브 힘,리마 인더스 오브 힘,콜린 후버 박지민,미래지향,2022년 누적 2천만 권 판매 2023년 타임지 선정 100 중 명 선정 국제 베스트셀러 작가 콜린 후버 신작 로맨스 소설 굿리즈 아마존 2022년 최고 로맨스 남자친구 스코티 죽음 몰다 간 혐의 감옥 5년 보내다 케나 로완 감옥 출산 직후 빼앗기다 딸 디엠 재회 모든 되어다 마을 돌아오다 딸 삶 관여 케나 증명 노력 받아들이다 결심 마음 문 완전하다 닫다 마을 술집 주인 렛저 워드 소중하다 신뢰 잃다 위험 처 관계 지속 사랑 커지다 위험 커지다 구원 기회 갈망 고난 빠지다 젊다 엄마 과거 실수 용서 받다 방법 찾다,영미,로맨스
4430,9791190492911,드래곤과의 춤 3,드래곤 춤 3,조지 R. R. 마틴 이수현,은행나무,겨울 바람 맞이 준비 돼다 얼음 불의 노래 시리즈 전면 개역 개정판 마지막 전 세계 9천만 독자 열광하다 얼음 불의 노래 시리즈 5 부 드래곤 춤 개정판 추다 간 돼다 왕좌 게임 추다 간 20 주년 기념 시작 5년 걸치다 개정 작업 마지막 장식 책 가상 대륙 웨스 테 로스 칠왕국 둘러싸다 벌어지다 투쟁 다루다 얼음 불의 노래 늘다 방대하다 세계관 판타지 공식 깨부수다 전개 금세기 최고 걸작 극찬 받다 오다 5 불다 무대 크게 확대 새롭다 협력 갈등 나타나다 시리즈 최고 스케일 역 동성 자랑 현재 시리즈 전체 49 개국 추다 간 되어다 미국 HBO 채널 왕좌 게임 시리즈 드라마 전 세계 인기 누리,영미,판타지
4431,9791190492904,드래곤과의 춤 2,드래곤 춤 2,조지 R. R. 마틴 이수현,은행나무,겨울 바람 맞이 준비 돼다 얼음 불의 노래 시리즈 전면 개역 개정판 마지막 전 세계 9천만 독자 열광하다 얼음 불의 노래 시리즈 5 부 드래곤 춤 개정판 추다 간 돼다 왕좌 게임 추다 간 20 주년 기념 시작 5년 걸치다 개정 작업 마지막 장식 책 가상 대륙 웨스 테 로스 칠왕국 둘러싸다 벌어지다 투쟁 다루다 얼음 불의 노래 늘다 방대하다 세계관 판타지 공식 깨부수다 전개 금세기 최고 걸작 극찬 받다 오다 5 불다 무대 크게 확대 새롭다 협력 갈등 나타나다 시리즈 최고 스케일 역 동성 자랑 현재 시리즈 전체 49 개국 추다 간 되어다 미국 HBO 채널 왕좌 게임 시리즈 드라마 전 세계 인기 누리,영미,판타지
4432,9788960177574,파운데이션과 제국,파운데이션 제국,아이작 아시모프 김옥수,황금가지,미래학자 이자 세계 3 대다 SF 작가 꼽히다 아이작 아시모프 대표 작 로마제국 쇠 망사 영감 얻다 50년 집필 작품 500년 은하 제국 흥망 성쇠 다루다 대하 소설 각기 에피소드 놀랍다 반전 시선 떼다 만들다 스릴러 재미 추리 요소 가득하다 독자 책 눈 떼다 만들다,영미,SF
